Book,Chapter,Text
Lamentations,3,אני הגבר ראה עני בשׁבט עברתו׃ אותי נהג וילך חשׁך ולא אור׃ אך בי ישׁב יהפך ידו כל היום׃ בלה בשׂרי ועורי שׁבר עצמותי׃ בנה עלי ויקף ראשׁ ותלאה׃ במחשׁכים הושׁיבני כמתי עולם׃ גדר בעדי ולא אצא הכביד נחשׁתי׃ גם כי אזעק ואשׁוע שׂתם תפלתי׃ גדר דרכי בגזית נתיבתי עוה׃ דב ארב הוא לי(אריה)[ארי]במסתרים׃ דרכי סורר ויפשׁחני שׂמני שׁמם׃ דרך קשׁתו ויציבני כמטרא לחץ׃ הביא בכליתי בני אשׁפתו׃ הייתי שׂחק לכל עמי נגינתם כל היום׃ השׂביעני במרורים הרוני לענה׃ ויגרס בחצץ שׁני הכפישׁני באפר׃ ותזנח משׁלום נפשׁי נשׁיתי טובה׃ ואמר אבד נצחי ותוחלתי מיהוה׃ זכר עניי ומרודי לענה וראשׁ׃ זכור תזכור(ותשיח)[ותשׁוח]עלי נפשׁי׃ זאת אשׁיב אל לבי על כן אוחיל׃ חסדי יהוה כי לא תמנו כי לא כלו רחמיו׃ חדשׁים לבקרים רבה אמונתך׃ חלקי יהוה אמרה נפשׁי על כן אוחיל לו׃ טוב יהוה לקוו לנפשׁ תדרשׁנו׃ טוב ויחיל ודומם לתשׁועת יהוה׃ טוב לגבר כי ישׂא על בנעוריו׃ ישׁב בדד וידם כי נטל עליו׃ יתן בעפר פיהו אולי ישׁ תקוה׃ יתן למכהו לחי ישׂבע בחרפה׃ כי לא יזנח לעולם אדני׃ כי אם הוגה ורחם כרב חסדיו׃ כי לא ענה מלבו ויגה בני אישׁ׃ לדכא תחת רגליו כל אסירי ארץ׃ להטות משׁפט גבר נגד פני עליון׃ לעות אדם בריבו אדני לא ראה׃ מי זה אמר ותהי אדני לא צוה׃ מפי עליון לא תצא הרעות והטוב׃ מה יתאונן אדם חי גבר על חטאו׃ נחפשׂה דרכינו ונחקרה ונשׁובה עד יהוה׃ נשׂא לבבנו אל כפים אל אל בשׁמים׃ נחנו פשׁענו ומרינו אתה לא סלחת׃ סכותה באף ותרדפנו הרגת לא חמלת׃ סכותה בענן לך מעבור תפלה׃ סחי ומאוס תשׂימנו בקרב העמים׃ פצו עלינו פיהם כל איבינו׃ פחד ופחת היה לנו השׁאת והשׁבר׃ פלגי מים תרד עיני על שׁבר בת עמי׃ עיני נגרה ולא תדמה מאין הפגות׃ עד ישׁקיף וירא יהוה משׁמים׃ עיני עוללה לנפשׁי מכל בנות עירי׃ צוד צדוני כצפור איבי חנם׃ צמתו בבור חיי וידו אבן בי׃ צפו מים על ראשׁי אמרתי נגזרתי׃ קראתי שׁמך יהוה מבור תחתיות׃ קולי שׁמעת אל תעלם אזנך לרוחתי לשׁועתי׃ קרבת ביום אקראך אמרת אל תירא׃ רבת אדני ריבי נפשׁי גאלת חיי׃ ראיתה יהוה עותתי שׁפטה משׁפטי׃ ראיתה כל נקמתם כל מחשׁבתם לי׃ שׁמעת חרפתם יהוה כל מחשׁבתם עלי׃ שׂפתי קמי והגיונם עלי כל היום׃ שׁבתם וקימתם הביטה אני מנגינתם׃ תשׁיב להם גמול יהוה כמעשׂה ידיהם׃ תתן להם מגנת לב תאלתך להם׃ תרדף באף ותשׁמידם מתחת שׁמי יהוה׃
Lamentations,4,איכה יועם זהב ישׁנא הכתם הטוב תשׁתפכנה אבני קדשׁ בראשׁ כל חוצות׃ בני ציון היקרים המסלאים בפז איכה נחשׁבו לנבלי חרשׂ מעשׂה ידי יוצר׃ גם [תנים](תנין)חלצו שׁד היניקו גוריהן בת עמי לאכזר(כי ענים)[כיעינים]במדבר׃ דבק לשׁון יונק אל חכו בצמא עוללים שׁאלו לחם פרשׂ אין להם׃ האכלים למעדנים נשׁמו בחוצות האמנים עלי תולע חבקו אשׁפתות׃ ויגדל עון בת עמי מחטאת סדם ההפוכה כמו רגע ולא חלו בה ידים׃ זכו נזיריה משׁלג צחו מחלב אדמו עצם מפנינים ספיר גזרתם׃ חשׁך משׁחור תארם לא נכרו בחוצות צפד עורם על עצמם יבשׁ היה כעץ׃ טובים היו חללי חרב מחללי רעב שׁהם יזבו מדקרים מתנובת שׂדי׃ ידי נשׁים רחמניות בשׁלו ילדיהן היו לברות למו בשׁבר בת עמי׃ כלה יהוה את חמתו שׁפך חרון אפו ויצת אשׁ בציון ותאכל יסדתיה׃ לא האמינו מלכי ארץ(וכל)[כל]ישׁבי תבל כי יבא צר ואויב בשׁערי ירושׁל͏ם׃ מחטאות נביאיה עונת כהניה השׁפכים בקרבה דם צדיקים׃ נעו עורים בחוצות נגאלו בדם בלא יוכלו יגעו בלבשׁיהם׃ סורו טמא קראו למו סורו סורו אל תגעו כי נצו גם נעו אמרו בגוים לא יוספו לגור׃ פני יהוה חלקם לא יוסיף להביטם פני כהנים לא נשׂאו(זקנים)[וזקנים]לא חננו׃ (עודינה)[עודינו]תכלינה עינינו אל עזרתנו הבל בצפיתנו צפינו אל גוי לא יושׁע׃ צדו צעדינו מלכת ברחבתינו קרב קצנו מלאו ימינו כי בא קצנו׃ קלים היו רדפינו מנשׁרי שׁמים על ההרים דלקנו במדבר ארבו לנו׃ רוח אפינו משׁיח יהוה נלכד בשׁחיתותם אשׁר אמרנו בצלו נחיה בגוים׃ שׂישׂי ושׂמחי בת אדום(יושבתי)[יושׁבת]בארץ עוץ גם עליך תעבר כוס תשׁכרי ותתערי׃ תם עונך בת ציון לא יוסיף להגלותך פקד עונך בת אדום גלה על חטאתיך׃
Lamentations,5,זכר יהוה מה היה לנו(הביט)[הביטה]וראה את חרפתנו׃ נחלתנו נהפכה לזרים בתינו לנכרים׃ יתומים היינו(אין)[ואין]אב אמתינו כאלמנות׃ מימינו בכסף שׁתינו עצינו במחיר יבאו׃ על צוארנו נרדפנו יגענו(לא)[ולא]הונח לנו׃ מצרים נתנו יד אשׁור לשׂבע לחם׃ אבתינו חטאו(אינם)[ואינם](אנחנו)[ואנחנו]עונתיהם סבלנו׃ עבדים משׁלו בנו פרק אין מידם׃ בנפשׁנו נביא לחמנו מפני חרב המדבר׃ עורנו כתנור נכמרו מפני זלעפות רעב׃ נשׁים בציון ענו בתלת בערי יהודה׃ שׂרים בידם נתלו פני זקנים לא נהדרו׃ בחורים טחון נשׂאו ונערים בעץ כשׁלו׃ זקנים משׁער שׁבתו בחורים מנגינתם׃ שׁבת משׂושׂ לבנו נהפך לאבל מחלנו׃ נפלה עטרת ראשׁנו אוי נא לנו כי חטאנו׃ על זה היה דוה לבנו על אלה חשׁכו עינינו׃ על הר ציון שׁשׁמם שׁועלים הלכו בו׃ אתה יהוה לעולם תשׁב כסאך לדור ודור׃ למה לנצח תשׁכחנו תעזבנו לארך ימים׃ השׁיבנו יהוה אליך(ונשוב)[ונשׁובה]חדשׁ ימינו כקדם׃ כי אם מאס מאסתנו קצפת עלינו עד מאד׃
Ecclesiastes,1,דברי קהלת בן דוד מלך בירושׁל͏ם׃ הבל הבלים אמר קהלת הבל הבלים הכל הבל׃ מה יתרון לאדם בכל עמלו שׁיעמל תחת השׁמשׁ׃ דור הלך ודור בא והארץ לעולם עמדת׃ וזרח השׁמשׁ ובא השׁמשׁ ואל מקומו שׁואף זורח הוא שׁם׃ הולך אל דרום וסובב אל צפון סובב סבב הולך הרוח ועל סביבתיו שׁב הרוח׃ כל הנחלים הלכים אל הים והים איננו מלא אל מקום שׁהנחלים הלכים שׁם הם שׁבים ללכת׃ כל הדברים יגעים לא יוכל אישׁ לדבר לא תשׂבע עין לראות ולא תמלא אזן משׁמע׃ מה שׁהיה הוא שׁיהיה ומה שׁנעשׂה הוא שׁיעשׂה ואין כל חדשׁ תחת השׁמשׁ׃ ישׁ דבר שׁיאמר ראה זה חדשׁ הוא כבר היה לעלמים אשׁר היה מלפננו׃ אין זכרון לראשׁנים וגם לאחרנים שׁיהיו לא יהיה להם זכרון עם שׁיהיו לאחרנה׃ אני קהלת הייתי מלך על ישׂראל בירושׁל͏ם׃ ונתתי את לבי לדרושׁ ולתור בחכמה על כל אשׁר נעשׂה תחת השׁמים הוא ענין רע נתן אלהים לבני האדם לענות בו׃ ראיתי את כל המעשׂים שׁנעשׂו תחת השׁמשׁ והנה הכל הבל ורעות רוח׃ מעות לא יוכל לתקן וחסרון לא יוכל להמנות׃ דברתי אני עם לבי לאמר אני הנה הגדלתי והוספתי חכמה על כל אשׁר היה לפני על ירושׁל͏ם ולבי ראה הרבה חכמה ודעת׃ ואתנה לבי לדעת חכמה ודעת הוללת ושׂכלות ידעתי שׁגם זה הוא רעיון רוח׃ כי ברב חכמה רב כעס ויוסיף דעת יוסיף מכאוב׃
Ecclesiastes,2,אמרתי אני בלבי לכה נא אנסכה בשׂמחה וראה בטוב והנה גם הוא הבל׃ לשׂחוק אמרתי מהולל ולשׂמחה מה זה עשׂה׃ תרתי בלבי למשׁוך ביין את בשׂרי ולבי נהג בחכמה ולאחז בסכלות עד אשׁר אראה אי זה טוב לבני האדם אשׁר יעשׂו תחת השׁמים מספר ימי חייהם׃ הגדלתי מעשׂי בניתי לי בתים נטעתי לי כרמים׃ עשׂיתי לי גנות ופרדסים ונטעתי בהם עץ כל פרי׃ עשׂיתי לי ברכות מים להשׁקות מהם יער צומח עצים׃ קניתי עבדים ושׁפחות ובני בית היה לי גם מקנה בקר וצאן הרבה היה לי מכל שׁהיו לפני בירושׁל͏ם׃ כנסתי לי גם כסף וזהב וסגלת מלכים והמדינות עשׂיתי לי שׁרים ושׁרות ותענגות בני האדם שׁדה ושׁדות׃ וגדלתי והוספתי מכל שׁהיה לפני בירושׁל͏ם אף חכמתי עמדה לי׃ וכל אשׁר שׁאלו עיני לא אצלתי מהם לא מנעתי את לבי מכל שׂמחה כי לבי שׂמח מכל עמלי וזה היה חלקי מכל עמלי׃ ופניתי אני בכל מעשׂי שׁעשׂו ידי ובעמל שׁעמלתי לעשׂות והנה הכל הבל ורעות רוח ואין יתרון תחת השׁמשׁ׃ ופניתי אני לראות חכמה והוללות וסכלות כי מה האדם שׁיבוא אחרי המלך את אשׁר כבר עשׂוהו׃ וראיתי אני שׁישׁ יתרון לחכמה מן הסכלות כיתרון האור מן החשׁך׃ החכם עיניו בראשׁו והכסיל בחשׁך הולך וידעתי גם אני שׁמקרה אחד יקרה את כלם׃ ואמרתי אני בלבי כמקרה הכסיל גם אני יקרני ולמה חכמתי אני אז יתר ודברתי בלבי שׁגם זה הבל׃ כי אין זכרון לחכם עם הכסיל לעולם בשׁכבר הימים הבאים הכל נשׁכח ואיך ימות החכם עם הכסיל׃ ושׂנאתי את החיים כי רע עלי המעשׂה שׁנעשׂה תחת השׁמשׁ כי הכל הבל ורעות רוח׃ ושׂנאתי אני את כל עמלי שׁאני עמל תחת השׁמשׁ שׁאניחנו לאדם שׁיהיה אחרי׃ ומי יודע החכם יהיה או סכל וישׁלט בכל עמלי שׁעמלתי ושׁחכמתי תחת השׁמשׁ גם זה הבל׃ וסבותי אני ליאשׁ את לבי על כל העמל שׁעמלתי תחת השׁמשׁ׃ כי ישׁ אדם שׁעמלו בחכמה ובדעת ובכשׁרון ולאדם שׁלא עמל בו יתננו חלקו גם זה הבל ורעה רבה׃ כי מה הוה לאדם בכל עמלו וברעיון לבו שׁהוא עמל תחת השׁמשׁ׃ כי כל ימיו מכאבים וכעס ענינו גם בלילה לא שׁכב לבו גם זה הבל הוא׃ אין טוב באדם שׁיאכל ושׁתה והראה את נפשׁו טוב בעמלו גם זה ראיתי אני כי מיד האלהים היא׃ כי מי יאכל ומי יחושׁ חוץ ממני׃ כי לאדם שׁטוב לפניו נתן חכמה ודעת ושׂמחה ולחוטא נתן ענין לאסף ולכנוס לתת לטוב לפני האלהים גם זה הבל ורעות רוח׃
Ecclesiastes,3,לכל זמן ועת לכל חפץ תחת השׁמים׃ עת ללדת        ועת למות        עת לטעת        ועת לעקור נטוע׃ עת להרוג        ועת לרפוא        עת לפרוץ        ועת לבנות׃ עת לבכות        ועת לשׂחוק        עת ספוד        ועת רקוד׃ עת להשׁליך אבנים        ועת כנוס אבנים        עת לחבוק        ועת לרחק מחבק׃ עת לבקשׁ        ועת לאבד        עת לשׁמור        ועת להשׁליך׃ עת לקרוע        ועת לתפור        עת לחשׁות        ועת לדבר׃ עת לאהב        ועת לשׂנא        עת מלחמה        ועת שׁלום׃ מה יתרון העושׂה באשׁר הוא עמל׃ ראיתי את הענין אשׁר נתן אלהים לבני האדם לענות בו׃ את הכל עשׂה יפה בעתו גם את העלם נתן בלבם מבלי אשׁר לא ימצא האדם את המעשׂה אשׁר עשׂה האלהים מראשׁ ועד סוף׃ ידעתי כי אין טוב בם כי אם לשׂמוח ולעשׂות טוב בחייו׃ וגם כל האדם שׁיאכל ושׁתה וראה טוב בכל עמלו מתת אלהים היא׃ ידעתי כי כל אשׁר יעשׂה האלהים הוא יהיה לעולם עליו אין להוסיף וממנו אין לגרע והאלהים עשׂה שׁיראו מלפניו׃ מה שׁהיה כבר הוא ואשׁר להיות כבר היה והאלהים יבקשׁ את נרדף׃ ועוד ראיתי תחת השׁמשׁ מקום המשׁפט שׁמה הרשׁע ומקום הצדק שׁמה הרשׁע׃ אמרתי אני בלבי את הצדיק ואת הרשׁע ישׁפט האלהים כי עת לכל חפץ ועל כל המעשׂה שׁם׃ אמרתי אני בלבי על דברת בני האדם לברם האלהים ולראות שׁהם בהמה המה להם׃ כי מקרה בני האדם ומקרה הבהמה ומקרה אחד להם כמות זה כן מות זה ורוח אחד לכל ומותר האדם מן הבהמה אין כי הכל הבל׃ הכל הולך אל מקום אחד הכל היה מן העפר והכל שׁב אל העפר׃ מי יודע רוח בני האדם העלה היא למעלה ורוח הבהמה הירדת היא למטה לארץ׃ וראיתי כי אין טוב מאשׁר ישׂמח האדם במעשׂיו כי הוא חלקו כי מי יביאנו לראות במה שׁיהיה אחריו׃
Ecclesiastes,4,ושׁבתי אני ואראה את כל העשׁקים אשׁר נעשׂים תחת השׁמשׁ והנה דמעת העשׁקים ואין להם מנחם ומיד עשׁקיהם כח ואין להם מנחם׃ ושׁבח אני את המתים שׁכבר מתו מן החיים אשׁר המה חיים עדנה׃ וטוב משׁניהם את אשׁר עדן לא היה אשׁר לא ראה את המעשׂה הרע אשׁר נעשׂה תחת השׁמשׁ׃ וראיתי אני את כל עמל ואת כל כשׁרון המעשׂה כי היא קנאת אישׁ מרעהו גם זה הבל ורעות רוח׃ הכסיל חבק את ידיו ואכל את בשׂרו׃ טוב מלא כף נחת ממלא חפנים עמל ורעות רוח׃ ושׁבתי אני ואראה הבל תחת השׁמשׁ׃ ישׁ אחד ואין שׁני גם בן ואח אין לו ואין קץ לכל עמלו גם [עינו](עיניו)לא תשׂבע עשׁר ולמי אני עמל ומחסר את נפשׁי מטובה גם זה הבל וענין רע הוא׃ טובים השׁנים מן האחד אשׁר ישׁ להם שׂכר טוב בעמלם׃ כי אם יפלו האחד יקים את חברו ואילו האחד שׁיפול ואין שׁני להקימו׃ גם אם ישׁכבו שׁנים וחם להם ולאחד איך יחם׃ ואם יתקפו האחד השׁנים יעמדו נגדו והחוט המשׁלשׁ לא במהרה ינתק׃ טוב ילד מסכן וחכם ממלך זקן וכסיל אשׁר לא ידע להזהר עוד׃ כי מבית הסורים יצא למלך כי גם במלכותו נולד רשׁ׃ ראיתי את כל החיים המהלכים תחת השׁמשׁ עם הילד השׁני אשׁר יעמד תחתיו׃ אין קץ לכל העם לכל אשׁר היה לפניהם גם האחרונים לא ישׂמחו בו כי גם זה הבל ורעיון רוח׃ שׁמר(רגליך)[רגלך]כאשׁר תלך אל בית האלהים וקרוב לשׁמע מתת הכסילים זבח כי אינם יודעים לעשׂות רע׃
Ecclesiastes,5,אל תבהל על פיך ולבך אל ימהר להוציא דבר לפני האלהים כי האלהים בשׁמים ואתה על הארץ על כן יהיו דבריך מעטים׃ כי בא החלום ברב ענין וקול כסיל ברב דברים׃ כאשׁר תדר נדר לאלהים אל תאחר לשׁלמו כי אין חפץ בכסילים את אשׁר תדר שׁלם׃ טוב אשׁר לא תדר משׁתדור ולא תשׁלם׃ אל תתן את פיך לחטיא את בשׂרך ואל תאמר לפני המלאך כי שׁגגה היא למה יקצף האלהים על קולך וחבל את מעשׂה ידיך׃ כי ברב חלמות והבלים ודברים הרבה כי את האלהים ירא׃ אם עשׁק רשׁ וגזל משׁפט וצדק תראה במדינה אל תתמה על החפץ כי גבה מעל גבה שׁמר וגבהים עליהם׃ ויתרון ארץ בכל(היא)[הוא]מלך לשׂדה נעבד׃ אהב כסף לא ישׂבע כסף ומי אהב בהמון לא תבואה גם זה הבל׃ ברבות הטובה רבו אוכליה ומה כשׁרון לבעליה כי אם [ראות](ראית)עיניו׃ מתוקה שׁנת העבד אם מעט ואם הרבה יאכל והשׂבע לעשׁיר איננו מניח לו לישׁון׃ ישׁ רעה חולה ראיתי תחת השׁמשׁ עשׁר שׁמור לבעליו לרעתו׃ ואבד העשׁר ההוא בענין רע והוליד בן ואין בידו מאומה׃ כאשׁר יצא מבטן אמו ערום ישׁוב ללכת כשׁבא ומאומה לא ישׂא בעמלו שׁילך בידו׃ וגם זה רעה חולה כל עמת שׁבא כן ילך ומה יתרון לו שׁיעמל לרוח׃ גם כל ימיו בחשׁך יאכל וכעס הרבה וחליו וקצף׃ הנה אשׁר ראיתי אני טוב אשׁר יפה לאכול ולשׁתות ולראות טובה בכל עמלו שׁיעמל תחת השׁמשׁ מספר ימי חיואשׁר נתן לו האלהים כי הוא חלקו׃ גם כל האדם אשׁר נתן לו האלהים עשׁר ונכסים והשׁליטו לאכל ממנו ולשׂאת את חלקו ולשׂמח בעמלו זה מתת אלהים היא׃ כי לא הרבה יזכר את ימי חייו כי האלהים מענה בשׂמחת לבו׃
Ecclesiastes,6,ישׁ רעה אשׁר ראיתי תחת השׁמשׁ ורבה היא על האדם׃ אישׁ אשׁר יתן לו האלהים עשׁר ונכסים וכבוד ואיננו חסר לנפשׁו מכל אשׁר יתאוה ולא ישׁליטנו האלהים לאכל ממנו כי אישׁ נכרי יאכלנו זה הבל וחלי רע הוא׃ אם יוליד אישׁ מאה ושׁנים רבות יחיה ורב שׁיהיו ימי שׁניו ונפשׁו לא תשׂבע מן הטובה וגם קבורה לא היתה לו אמרתי טוב ממנו הנפל׃ כי בהבל בא ובחשׁך ילך ובחשׁך שׁמו יכסה׃ גם שׁמשׁ לא ראה ולא ידע נחת לזה מזה׃ ואלו חיה אלף שׁנים פעמים וטובה לא ראה הלא אל מקום אחד הכל הולך׃ כל עמל האדם לפיהו וגם הנפשׁ לא תמלא׃ כי מה יותר לחכם מן הכסיל מה לעני יודע להלך נגד החיים׃ טוב מראה עינים מהלך נפשׁ גם זה הבל ורעות רוח׃ מה שׁהיה כבר נקרא שׁמו ונודע אשׁר הוא אדם ולא יוכל לדין עם(שהתקיף)[שׁתקיף]ממנו׃ כי ישׁ דברים הרבה מרבים הבל מה יתר לאדם׃ כי מי יודע מה טוב לאדם בחיים מספר ימי חיי הבלו ויעשׂם כצל אשׁר מי יגיד לאדם מה יהיה אחריו תחת השׁמשׁ׃
Ecclesiastes,7,טוב שׁם משׁמן טוב ויום המות מיום הולדו׃ טוב ללכת אל בית אבל מלכת אל בית משׁתה באשׁר הוא סוף כל האדם והחי יתן אל לבו׃ טוב כעס משׂחוק כי ברע פנים ייטב לב׃ לב חכמים בבית אבל ולב כסילים בבית שׂמחה׃ טוב לשׁמע גערת חכם מאישׁ שׁמע שׁיר כסילים׃ כי כקול הסירים תחת הסיר כן שׂחק הכסיל וגם זה הבל׃ כי העשׁק יהולל חכם ויאבד את לב מתנה׃ טוב אחרית דבר מראשׁיתו טוב ארך רוח מגבה רוח׃ אל תבהל ברוחך לכעוס כי כעס בחיק כסילים ינוח׃ אל תאמר מה היה שׁהימים הראשׁנים היו טובים מאלה כי לא מחכמה שׁאלת על זה׃ טובה חכמה עם נחלה ויתר לראי השׁמשׁ׃ כי בצל החכמה בצל הכסף ויתרון דעת החכמה תחיה בעליה׃ ראה את מעשׂה האלהים כי מי יוכל לתקן את אשׁר עותו׃ ביום טובה היה בטוב וביום רעה ראה גם את זה לעמת זה עשׂה האלהים על דברת שׁלא ימצא האדם אחריו מאומה׃ את הכל ראיתי בימי הבלי ישׁ צדיק אבד בצדקו וישׁ רשׁע מאריך ברעתו׃ אל תהי צדיק הרבה ואל תתחכם יותר למה תשׁומם׃ אל תרשׁע הרבה ואל תהי סכל למה תמות בלא עתך׃ טוב אשׁר תאחז בזה וגם מזה אל תנח את ידך כי ירא אלהים יצא את כלם׃ החכמה תעז לחכם מעשׂרה שׁליטים אשׁר היו בעיר׃ כי אדם אין צדיק בארץ אשׁר יעשׂה טוב ולא יחטא׃ גם לכל הדברים אשׁר ידברו אל תתן לבך אשׁר לא תשׁמע את עבדך מקללך׃ כי גם פעמים רבות ידע לבך אשׁר גם [אתה](את)קללת אחרים׃ כל זה נסיתי בחכמה אמרתי אחכמה והיא רחוקה ממני׃ רחוק מה שׁהיה ועמק עמק מי ימצאנו׃ סבותי אני ולבי לדעת ולתור ובקשׁ חכמה וחשׁבון ולדעת רשׁע כסל והסכלות הוללות׃ ומוצא אני מר ממות את האשׁה אשׁר היא מצודים וחרמים לבה אסורים ידיה טוב לפני האלהים ימלט ממנה וחוטא ילכד בה׃ ראה זה מצאתי אמרה קהלת אחת לאחת למצא חשׁבון׃ אשׁר עוד בקשׁה נפשׁי ולא מצאתי אדם אחד מאלף מצאתי ואשׁה בכל אלה לא מצאתי׃ לבד ראה זה מצאתי אשׁר עשׂה האלהים את האדם ישׁר והמה בקשׁו חשׁבנות רבים׃
Ecclesiastes,8,מי כהחכם ומי יודע פשׁר דבר חכמת אדם תאיר פניו ועז פניו ישׁנא׃ אני פי מלך שׁמר ועל דברת שׁבועת אלהים׃ אל תבהל מפניו תלך אל תעמד בדבר רע כי כל אשׁר יחפץ יעשׂה׃ באשׁר דבר מלך שׁלטון ומי יאמר לו מה תעשׂה׃ שׁומר מצוה לא ידע דבר רע ועת ומשׁפט ידע לב חכם׃ כי לכל חפץ ישׁ עת ומשׁפט כי רעת האדם רבה עליו׃ כי איננו ידע מה שׁיהיה כי כאשׁר יהיה מי יגיד לו׃ אין אדם שׁליט ברוח לכלוא את הרוח ואין שׁלטון ביום המות ואין משׁלחת במלחמה ולא ימלט רשׁע את בעליו׃ את כל זה ראיתי ונתון את לבי לכל מעשׂה אשׁר נעשׂה תחת השׁמשׁ עת אשׁר שׁלט האדם באדם לרע לו׃ ובכן ראיתי רשׁעים קברים ובאו וממקום קדושׁ יהלכו וישׁתכחו בעיר אשׁר כן עשׂו גם זה הבל׃ אשׁר אין נעשׂה פתגם מעשׂה הרעה מהרה על כן מלא לב בני האדם בהם לעשׂות רע׃ אשׁר חטא עשׂה רע מאת ומאריך לו כי גם יודע אני אשׁר יהיה טוב ליראי האלהים אשׁר ייראו מלפניו׃ וטוב לא יהיה לרשׁע ולא יאריך ימים כצל אשׁר איננו ירא מלפני אלהים׃ ישׁ הבל אשׁר נעשׂה על הארץ אשׁר ישׁ צדיקים אשׁר מגיע אלהם כמעשׂה הרשׁעים וישׁ רשׁעים שׁמגיע אלהם כמעשׂה הצדיקים אמרתי שׁגם זה הבל׃ ושׁבחתי אני את השׂמחה אשׁר אין טוב לאדם תחת השׁמשׁ כי אם לאכל ולשׁתות ולשׂמוח והוא ילונו בעמלו ימי חייו אשׁר נתן לו האלהים תחת השׁמשׁ׃ כאשׁר נתתי את לבי לדעת חכמה ולראות את הענין אשׁר נעשׂה על הארץ כי גם ביום ובלילה שׁנה בעיניו איננו ראה׃ וראיתי את כל מעשׂה האלהים כי לא יוכל האדם למצוא את המעשׂה אשׁר נעשׂה תחת השׁמשׁ בשׁל אשׁר יעמל האדם לבקשׁ ולא ימצא וגם אם יאמר החכם לדעת לא יוכל למצא׃
Ecclesiastes,9,כי את כל זה נתתי אל לבי ולבור את כל זה אשׁר הצדיקים והחכמים ועבדיהם ביד האלהים גם אהבה גם שׂנאה אין יודע האדם הכל לפניהם׃ הכל כאשׁר לכל מקרה אחד לצדיק ולרשׁע לטוב ולטהור ולטמא ולזבח ולאשׁר איננו זבח כטוב כחטא הנשׁבע כאשׁר שׁבועה ירא׃ זה רע בכל אשׁר נעשׂה תחת השׁמשׁ כי מקרה אחד לכל וגם לב בני האדם מלא רע והוללות בלבבם בחייהם ואחריו אל המתים׃ כי מי אשׁר(יבחר)[יחבר]אל כל החיים ישׁ בטחון כי לכלב חי הוא טוב מן האריה המת׃ כי החיים יודעים שׁימתו והמתים אינם יודעים מאומה ואין עוד להם שׂכר כי נשׁכח זכרם׃ גם אהבתם גם שׂנאתם גם קנאתם כבר אבדה וחלק אין להם עוד לעולם בכל אשׁר נעשׂה תחת השׁמשׁ׃ לך אכל בשׂמחה לחמך ושׁתה בלב טוב יינך כי כבר רצה האלהים את מעשׂיך׃ בכל עת יהיו בגדיך לבנים ושׁמן על ראשׁך אל יחסר׃ ראה חיים עם אשׁה אשׁר אהבת כל ימי חיי הבלך אשׁר נתן לך תחת השׁמשׁ כל ימי הבלך כי הוא חלקך בחיים ובעמלך אשׁר אתה עמל תחת השׁמשׁ׃ כל אשׁר תמצא ידך לעשׂות בכחך עשׂה כי אין מעשׂה וחשׁבון ודעת וחכמה בשׁאול אשׁר אתה הלך שׁמה׃ שׁבתי וראה תחת השׁמשׁ כי לא לקלים המרוץ ולא לגבורים המלחמה וגם לא לחכמים לחם וגם לא לנבנים עשׁר וגם לא לידעים חן כי עת ופגע יקרה את כלם׃ כי גם לא ידע האדם את עתו כדגים שׁנאחזים במצודה רעה וכצפרים האחזות בפח כהם יוקשׁים בני האדם לעת רעה כשׁתפול עליהם פתאם׃ גם זה ראיתי חכמה תחת השׁמשׁ וגדולה היא אלי׃ עיר קטנה ואנשׁים בה מעט ובא אליה מלך גדול וסבב אתה ובנה עליה מצודים גדלים׃ ומצא בה אישׁ מסכן חכם ומלט הוא את העיר בחכמתו ואדם לא זכר את האישׁ המסכן ההוא׃ ואמרתי אני טובה חכמה מגבורה וחכמת המסכן בזויה ודבריו אינם נשׁמעים׃ דברי חכמים בנחת נשׁמעים מזעקת מושׁל בכסילים׃ טובה חכמה מכלי קרב וחוטא אחד יאבד טובה הרבה׃
